CODIGO_SINIESTRO,CODIGO_VEHICULO,CODIGO_PERSONA,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_PERSONA,GRAVEDAD,LUGAR_ATENCION_LESIONADO,LUGAR_DE_DEFUNCION,SITUACION_DE_PERSONA,PAIS_DE_NACIONALIDAD,EDAD,SEXO,POSEE_LICENCIA,ESTADO_LICENCIA,CLASE_LICENCIA,SE_SOMETIO_A_DOSAJE_ETILICO_CUALITATIVO,RESULTADO_DEL_DOSAJE_ETILICO_CUALITATIVO,SE_SOMETIO_A_DOSAJE_ETILICO_CUANTITATIVO,VEHICULO,FECHA,ANIO,MES,DIA,HORA,CLASE_DE_SINIESTRO,CAUSA,CAUSA_ESPECIFICA,TIPO_DE_VIA,CODIGO_DE_CARRETERA,RED_VIAL
A-2022-07-270,V-2022-07-270-2,P-2022-07-270-2-2,MADRE DE DIOS,TAMBOPATA,INAMBARI,OCUPANTE,LESIONADO,,,IDENTIFICADO,,32,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MOTOCICLETA,10/07/2022,2022,JULIO,DOMINGO,16,CHOQUE,N/I,N/I,CARRETERA NACIONAL,PE-30C,NACIONAL
A-2022-07-271,V-2022-07-271-1,P-2022-07-271-1-1,MADRE DE DIOS,TAHUAMANU,IBERIA,CONDUCTOR,ILESO,,,IDENTIFICADO,,52,MASCULINO,SE DESCONOCE,VIGENTE,A II B,,NO SE REALIZO,,CAMIÓN,23/07/2022,2022,JULIO,SÁBADO,23,ATROPELLO,N/I,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2022-07-271,V-2022-07-271-1,P-2022-07-271-1-2,MADRE DE DIOS,TAHUAMANU,IBERIA,PEATÓN,FALLECIDO,,,IDENTIFICADO,,30,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIÓN,23/07/2022,2022,JULIO,SÁBADO,23,ATROPELLO,N/I,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-1,LIMA,LIMA,LURIN,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,32,MASCULINO,SI,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-2,LIMA,LIMA,LURIN,PASAJERO,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,23,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-3,LIMA,LIMA,LURIN,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,35,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-4,LIMA,LIMA,LURIN,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,52,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-5,LIMA,LIMA,LURIN,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,12,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-6,LIMA,LIMA,LURIN,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,14,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-7,LIMA,LIMA,LURIN,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,25,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-1,P-2022-07-276-1-8,LIMA,LIMA,LURIN,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,26,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-276,V-2022-07-276-2,P-2022-07-276-2-1,LIMA,LIMA,LURIN,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,36,MASCULINO,SI,VIGENTE,A III B,,NO SE REALIZO,,REMOLCADOR-SEMIREMOLQUE,31/07/2022,2022,JULIO,DOMINGO,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-07-45,V-2022-07-45-1,P-2022-07-45-1-1,ICA,PISCO,HUANCANO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,11/07/2022,2022,JULIO,LUNES,2,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-28A,NACIONAL
A-2022-07-57,V-2022-07-57-1,P-2022-07-57-1-1,PUNO,PUNO,PICHACANI,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,26/07/2022,2022,JULIO,MARTES,23,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),CARRETERA NACIONAL,PE-36B,NACIONAL
A-2022-07-64,V-2022-07-64-2,P-2022-07-64-2-1,LA LIBERTAD,PACASMAYO,GUADALUPE,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,22,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NEGATIVO,SI,MOTOCICLETA,10/07/2022,2022,JULIO,DOMINGO,6,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-08-105,V-2022-08-105-1,P-2022-08-105-1-1,HUANCAVELICA,HUANCAVELICA,YAULI,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,36,MASCULINO,SI,VIGENTE,A II B,,NO SE REALIZO,,AUTOMÓVIL,22/08/2022,2022,AGOSTO,LUNES,11,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,HV-112,DEPARTAMENTAL
A-2022-08-113,V-2022-08-113-1,P-2022-08-113-1-1,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,CONDUCTOR,ILESO,,,IDENTIFICADO,,55,MASCULINO,SE DESCONOCE,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,15/08/2022,2022,AGOSTO,LUNES,18,DESPISTE,N/I,N/I,CARRETERA DEPARTAMENTAL,MO-108,DEPARTAMENTAL
A-2022-08-113,V-2022-08-113-1,P-2022-08-113-1-2,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,58,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,15/08/2022,2022,AGOSTO,LUNES,18,DESPISTE,N/I,N/I,CARRETERA DEPARTAMENTAL,MO-108,DEPARTAMENTAL
A-2022-08-113,V-2022-08-113-1,P-2022-08-113-1-3,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,OCUPANTE,LESIONADO,,,IDENTIFICADO,,35,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,15/08/2022,2022,AGOSTO,LUNES,18,DESPISTE,N/I,N/I,CARRETERA DEPARTAMENTAL,MO-108,DEPARTAMENTAL
A-2022-08-116,V-2022-08-116-1,P-2022-08-116-1-1,LIMA,BARRANCA,SUPE PUERTO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,18/08/2022,2022,AGOSTO,JUEVES,3,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,LM-100,DEPARTAMENTAL
A-2022-08-127,V-2022-08-127-1,P-2022-08-127-1-1,PUNO,SAN ROMAN,CABANA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,02/08/2022,2022,AGOSTO,MARTES,1,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,CARRETERA NACIONAL,PE-34A,NACIONAL
A-2022-08-138,V-2022-08-138-1,P-2022-08-138-1-2,PIURA,PIURA,VEINTISEIS DE OCTUBRE,OCUPANTE,LESIONADO,OTRO,,IDENTIFICADO,PERÚ,26,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MOTOCICLETA,14/08/2022,2022,AGOSTO,DOMINGO,1,CHOQUE,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2022-08-145,V-2022-08-145-1,P-2022-08-145-1-1,LIMA,LIMA,COMAS,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,27/08/2022,2022,AGOSTO,SÁBADO,6,ATROPELLO FUGA,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2022-08-171,V-2022-08-171-1,P-2022-08-171-1-2,PIURA,PIURA,VEINTISEIS DE OCTUBRE,PASAJERO,FALLECIDO,,,IDENTIFICADO,,19,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO CARGA,02/08/2022,2022,AGOSTO,MARTES,3,DESPISTE,N/I,N/I,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-08-173,V-2022-08-173-1,P-2022-08-173-1-2,PIURA,AYABACA,FRIAS,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,27,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,09/08/2022,2022,AGOSTO,MARTES,14,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,PI-780,VECINAL
A-2022-08-183,V-2022-08-183-1,P-2022-08-183-1-1,APURIMAC,AYMARAES,CHALHUANCA,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,31,MASCULINO,SE DESCONOCE,VIGENTE,A II B,,NO SE REALIZO,,CAMIONETA PICK UP,09/08/2022,2022,AGOSTO,MARTES,12,DESPISTE,N/I,N/I,CARRETERA VECINAL,AP-767,VECINAL
A-2022-08-184,V-2022-08-184-1,P-2022-08-184-1-1,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,CONDUCTOR,NO SE CONOCE,,,IDENTIFICADO,,44,MASCULINO,SE DESCONOCE,VIGENTE,A II B,,NO SE REALIZO,,CAMIONETA RURAL,27/08/2022,2022,AGOSTO,SÁBADO,18,ATROPELLO,N/I,N/I,CALLE,NO CORRESPONDE,URBANO
A-2022-08-184,V-2022-08-184-1,P-2022-08-184-1-2,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,PEATÓN,FALLECIDO,,,IDENTIFICADO,,30,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,27/08/2022,2022,AGOSTO,SÁBADO,18,ATROPELLO,N/I,N/I,CALLE,NO CORRESPONDE,URBANO
A-2022-08-192,V-2022-08-192-1,P-2022-08-192-1-1,CAJAMARCA,SAN IGNACIO,CHIRINOS,SIN CONDUCTOR,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,04/08/2022,2022,AGOSTO,JUEVES,19,CHOQUE FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-5N,NACIONAL
A-2022-08-192,V-2022-08-192-2,P-2022-08-192-2-1,CAJAMARCA,SAN IGNACIO,CHIRINOS,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,26,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,MOTOCICLETA,04/08/2022,2022,AGOSTO,JUEVES,19,CHOQUE FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-5N,NACIONAL
A-2022-08-193,V-2022-08-193-1,P-2022-08-193-1-1,CAJAMARCA,CAJAMARCA,CAJAMARCA,CONDUCTOR,ILESO,,,IDENTIFICADO,,36,MASCULINO,SE DESCONOCE,VIGENTE,A III C,,NO SE REALIZO,,REMOLCADOR,06/08/2022,2022,AGOSTO,SÁBADO,9,ESPECIAL,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2022-08-193,V-2022-08-193-1,P-2022-08-193-1-2,CAJAMARCA,CAJAMARCA,CAJAMARCA,PEATÓN,FALLECIDO,,,IDENTIFICADO,,74,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,REMOLCADOR,06/08/2022,2022,AGOSTO,SÁBADO,9,ESPECIAL,NO IDENTIFICA LA CAUSA,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-1,CAJAMARCA,HUALGAYOC,CHUGUR,SIN CONDUCTOR,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-10,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,40,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-11,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,42,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-12,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,34,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-13,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,49,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-14,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,42,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-2,CAJAMARCA,HUALGAYOC,CHUGUR,PASAJERO,FALLECIDO,,,IDENTIFICADO,,61,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-3,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,27,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-4,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,44,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-5,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,60,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-6,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,56,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-7,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,59,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-8,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,56,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-194,V-2022-08-194-1,P-2022-08-194-1-9,CAJAMARCA,HUALGAYOC,CHUGUR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,53,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,07/08/2022,2022,AGOSTO,DOMINGO,2,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA VECINAL,CA-876,VECINAL
A-2022-08-195,V-2022-08-195-1,P-2022-08-195-1-1,CAJAMARCA,HUALGAYOC,BAMBAMARCA,CONDUCTOR,ILESO,,,IDENTIFICADO,,44,MASCULINO,SE DESCONOCE,VIGENTE,A III B,,NO SE REALIZO,,CAMIONETA PICK UP,10/08/2022,2022,AGOSTO,MIÉRCOLES,5,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-107,DEPARTAMENTAL
A-2022-08-195,V-2022-08-195-1,P-2022-08-195-1-2,CAJAMARCA,HUALGAYOC,BAMBAMARCA,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,43,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,10/08/2022,2022,AGOSTO,MIÉRCOLES,5,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-107,DEPARTAMENTAL
A-2022-08-196,V-2022-08-196-1,P-2022-08-196-1-1,CAJAMARCA,CHOTA,CHIMBAN,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,67,MASCULINO,SE DESCONOCE,VIGENTE,A III C,,NO SE REALIZO,,CAMIÓN,11/08/2022,2022,AGOSTO,JUEVES,19,VOLCADURA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-08-197,V-2022-08-197-1,P-2022-08-197-1-1,CAJAMARCA,CELENDIN,JOSE GALVEZ,CONDUCTOR,ILESO,,,IDENTIFICADO,,29,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,STATION WAGON,14/08/2022,2022,AGOSTO,DOMINGO,15,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-08B,NACIONAL
A-2022-08-197,V-2022-08-197-1,P-2022-08-197-1-2,CAJAMARCA,CELENDIN,JOSE GALVEZ,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,1,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,STATION WAGON,14/08/2022,2022,AGOSTO,DOMINGO,15,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-08B,NACIONAL
A-2022-08-197,V-2022-08-197-1,P-2022-08-197-1-3,CAJAMARCA,CELENDIN,JOSE GALVEZ,OCUPANTE,LESIONADO,,,IDENTIFICADO,,19,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,STATION WAGON,14/08/2022,2022,AGOSTO,DOMINGO,15,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA NACIONAL,PE-08B,NACIONAL
A-2022-08-198,V-2022-08-198-1,P-2022-08-198-1-1,CAJAMARCA,CAJABAMBA,SITACOCHA,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,31,MASCULINO,SE DESCONOCE,VIGENTE,A III B,,NO SE REALIZO,,CAMIONETA RURAL,15/08/2022,2022,AGOSTO,LUNES,6,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-108,DEPARTAMENTAL
A-2022-08-198,V-2022-08-198-1,P-2022-08-198-1-2,CAJAMARCA,CAJABAMBA,SITACOCHA,OCUPANTE,LESIONADO,,,IDENTIFICADO,,33,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA RURAL,15/08/2022,2022,AGOSTO,LUNES,6,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-108,DEPARTAMENTAL
A-2022-08-201,V-2022-08-201-1,P-2022-08-201-1-1,CAJAMARCA,CAJABAMBA,CACHACHI,CONDUCTOR,ILESO,,,IDENTIFICADO,,45,MASCULINO,SE DESCONOCE,VIGENTE,A I,,NO SE REALIZO,,CAMIONETA PICK UP,17/08/2022,2022,AGOSTO,MIÉRCOLES,20,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-111,DEPARTAMENTAL
A-2022-08-201,V-2022-08-201-1,P-2022-08-201-1-2,CAJAMARCA,CAJABAMBA,CACHACHI,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,41,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,17/08/2022,2022,AGOSTO,MIÉRCOLES,20,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-111,DEPARTAMENTAL
A-2022-08-201,V-2022-08-201-1,P-2022-08-201-1-3,CAJAMARCA,CAJABAMBA,CACHACHI,OCUPANTE,LESIONADO,,,IDENTIFICADO,,40,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,17/08/2022,2022,AGOSTO,MIÉRCOLES,20,DESPISTE,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,CA-111,DEPARTAMENTAL
