CODIGO_SINIESTRO,CODIGO_VEHICULO,DEPARTAMENTO,PROVINCIA,DISTRITO,SITUACION_VEHICULO,ESTADO_MODALIDAD,MODALIDAD_DE_TRANSPORTE,ELEMENTO_TRANSPORTADO,AMBITO_SERVICIO,POSEE_SEGURO,ESTADO_SOAT,TIPO_SEGURO,COMPANIA_SEGURO,POSEE_CITV,ESTADO_CITV,LUGAR_IMPACTO_VEHICULO,VEHICULO,TIPO_SINIESTRO,FECHA,ANO,MES,DIA,HORA,CODIGO_DE_CARRETERA,TIPO_DE_VIA
A-2022-09-185,V-2022-09-185-1,UCAYALI,CORONEL PORTILLO,YARINACOCHA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE FUGA,10/09/2022,2022,SETIEMBRE,SÁBADO,18,NO CORRESPONDE,JIRÓN
A-2022-09-185,V-2022-09-185-2,UCAYALI,CORONEL PORTILLO,YARINACOCHA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE FUGA,10/09/2022,2022,SETIEMBRE,SÁBADO,18,NO CORRESPONDE,JIRÓN
A-2022-09-185,V-2022-09-185-3,UCAYALI,CORONEL PORTILLO,YARINACOCHA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,CHOQUE FUGA,10/09/2022,2022,SETIEMBRE,SÁBADO,18,NO CORRESPONDE,JIRÓN
A-2022-09-186,V-2022-09-186-1,LIMA,CAJATAMBO,HUANCAPON,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,OTROS,SI,VIGENTE,,CAMIÓN,DESPISTE,09/09/2022,2022,SETIEMBRE,VIERNES,8,PE-16A,CARRETERA
A-2022-09-187,V-2022-09-187-1,CAJAMARCA,CUTERVO,CUTERVO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE CON OBJETO FIJO,30/08/2022,2022,AGOSTO,MARTES,2,CA-835,CARRETERA
A-2022-09-188,V-2022-09-188-1,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,,,SI,VIGENTE,SOAT,OTROS,NO,NO REGISTRA,,TRIMOTO PASAJERO,VOLCADURA,21/09/2022,2022,SETIEMBRE,MIÉRCOLES,13,PE-08B,CARRETERA
A-2022-09-189,V-2022-09-189-1,CAJAMARCA,CAJAMARCA,JESUS,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,,,NO,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MINIBUS,DESPISTE,25/09/2022,2022,SETIEMBRE,DOMINGO,8,CA-1482,CARRETERA
A-2022-09-191,V-2022-09-191-1,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,,AUTOMÓVIL,DESPISTE,29/09/2022,2022,SETIEMBRE,JUEVES,3,PE-08,CARRETERA
A-2022-09-192,V-2022-09-192-1,CAJAMARCA,HUALGAYOC,BAMBAMARCA,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VENCIDO,OTRO,,SI,VIGENTE,,CAMIONETA PICK UP,DESPISTE,07/09/2022,2022,SETIEMBRE,MIÉRCOLES,12,PE-3NB,CARRETERA
A-2022-09-193,V-2022-09-193-1,CAJAMARCA,SAN IGNACIO,CHIRINOS,IDENTIFICADO,NO CORRESPONDE,CARGA,,,SI,VIGENTE,OTRO,,NO,NO REGISTRA,,CAMIÓN,CHOQUE,17/09/2022,2022,SETIEMBRE,SÁBADO,4,PE-5N,CARRETERA
A-2022-09-193,V-2022-09-193-2,CAJAMARCA,SAN IGNACIO,CHIRINOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,OTRO,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,17/09/2022,2022,SETIEMBRE,SÁBADO,4,PE-5N,CARRETERA
A-2022-09-194,V-2022-09-194-1,CAJAMARCA,JAEN,POMAHUACA,IDENTIFICADO,NO CORRESPONDE,CARGA,,,NO,NO REGISTRA,,,NO,NO REGISTRA,,CAMIONETA PICK UP,CHOQUE,30/09/2022,2022,SETIEMBRE,VIERNES,5,PE-3N,CARRETERA
A-2022-09-194,V-2022-09-194-2,CAJAMARCA,JAEN,POMAHUACA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,,,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,TRIMOTO PASAJERO,CHOQUE,30/09/2022,2022,SETIEMBRE,VIERNES,5,PE-3N,CARRETERA
A-2022-09-195,V-2022-09-195-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,MINIBUS,ATROPELLO,26/09/2022,2022,SETIEMBRE,LUNES,18,PE-1N,CARRETERA
A-2022-09-196,V-2022-09-196-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,TAXI,,,NO,NO REGISTRA,,,NO,NO REGISTRA,,AUTOMÓVIL,CHOQUE,26/09/2022,2022,SETIEMBRE,LUNES,2,NO CORRESPONDE,AVENIDA
A-2022-09-197,V-2022-09-197-1,LIMA,LIMA,SAN MARTIN DE PORRES,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,25/09/2022,2022,SETIEMBRE,DOMINGO,23,PE-1N,CARRETERA
A-2022-09-198,V-2022-09-198-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,CAMIONETA RURAL,ATROPELLO,25/09/2022,2022,SETIEMBRE,DOMINGO,0,PE-22,CARRETERA
A-2022-09-199,V-2022-09-199-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,TAXI,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,,STATION WAGON,ATROPELLO,25/09/2022,2022,SETIEMBRE,DOMINGO,20,NO CORRESPONDE,AVENIDA
A-2022-09-200,V-2022-09-200-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,AUTOMÓVIL,ATROPELLO,24/09/2022,2022,SETIEMBRE,SÁBADO,23,PE-1S,CARRETERA
A-2022-09-20,V-2022-09-20-1,CUSCO,QUISPICANCHI,HUARO,IDENTIFICADO,NO CORRESPONDE,OTRO,PERSONAS,DISTRITAL,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,CENTRO-CENTRO,OTRO,DESPISTE,03/09/2022,2022,SETIEMBRE,SÁBADO,19,CU-1326,CARRETERA
A-2022-09-201,V-2022-09-201-1,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,REMOLCADOR,CHOQUE,23/09/2022,2022,SETIEMBRE,VIERNES,20,PE-1S,CARRETERA
A-2022-09-201,V-2022-09-201-2,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,,AUTOMÓVIL,CHOQUE,23/09/2022,2022,SETIEMBRE,VIERNES,20,PE-1S,CARRETERA
A-2022-09-202,V-2022-09-202-1,LIMA,LIMA,LINCE,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,ÓMNIBUS,CHOQUE,21/09/2022,2022,SETIEMBRE,MIÉRCOLES,22,NO CORRESPONDE,AVENIDA
A-2022-09-202,V-2022-09-202-2,LIMA,LIMA,LINCE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,21/09/2022,2022,SETIEMBRE,MIÉRCOLES,22,NO CORRESPONDE,AVENIDA
A-2022-09-203,V-2022-09-203-1,LIMA,LIMA,ATE,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,ÓMNIBUS,ATROPELLO,21/09/2022,2022,SETIEMBRE,MIÉRCOLES,20,NO CORRESPONDE,JIRÓN
A-2022-09-204,V-2022-09-204-1,LIMA,LIMA,INDEPENDENCIA,IDENTIFICADO,NO CORRESPONDE,TRABAJADORES,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,CAMIONETA RURAL,CHOQUE,20/09/2022,2022,SETIEMBRE,MARTES,12,NO CORRESPONDE,AVENIDA
A-2022-09-204,V-2022-09-204-2,LIMA,LIMA,INDEPENDENCIA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,SI,VIGENTE,,CAMIONETA RURAL,CHOQUE,20/09/2022,2022,SETIEMBRE,MARTES,12,NO CORRESPONDE,AVENIDA
A-2022-09-205,V-2022-09-205-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,ÓMNIBUS,CHOQUE,19/09/2022,2022,SETIEMBRE,LUNES,6,NO CORRESPONDE,AVENIDA
A-2022-09-205,V-2022-09-205-2,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,19/09/2022,2022,SETIEMBRE,LUNES,6,NO CORRESPONDE,AVENIDA
A-2022-09-206,V-2022-09-206-1,LIMA,LIMA,ATE,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,18/09/2022,2022,SETIEMBRE,DOMINGO,18,NO CORRESPONDE,AVENIDA
A-2022-09-207,V-2022-09-207-1,LIMA,LIMA,VILLA EL SALVADOR,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,DESPISTE,13/09/2022,2022,SETIEMBRE,MARTES,21,NO CORRESPONDE,AVENIDA
A-2022-09-208,V-2022-09-208-1,LIMA,LIMA,PACHACAMAC,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,AUTOMÓVIL,ATROPELLO,20/09/2022,2022,SETIEMBRE,MARTES,11,LM-796,CARRETERA
A-2022-09-209,V-2022-09-209-1,PIURA,PIURA,PIURA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,CAÍDA DE PASAJERO,11/09/2022,2022,SETIEMBRE,DOMINGO,1,PE-1N,CARRETERA
A-2022-09-210,V-2022-09-210-1,PIURA,MORROPON,SALITRAL,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,ATROPELLO,10/09/2022,2022,SETIEMBRE,SÁBADO,18,PE-02A,CARRETERA
A-2022-09-21,V-2022-09-21-1,CUSCO,CHUMBIVILCAS,CHAMACA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO,NO REGISTRA,FRONTAL-IZQUIERDA,CAMIONETA PICK UP,CHOQUE,05/09/2022,2022,SETIEMBRE,LUNES,6,CU-1916,CARRETERA
A-2022-09-211,V-2022-09-211-1,PIURA,PIURA,CATACAOS,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,,,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,TRIMOTO PASAJERO,CHOQUE FUGA,24/09/2022,2022,SETIEMBRE,SÁBADO,23,PE-1N,CARRETERA
A-2022-09-21,V-2022-09-21-2,CUSCO,CHUMBIVILCAS,CHAMACA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,NO,NO REGISTRA,FRONTAL-IZQUIERDA,AUTOMÓVIL,CHOQUE,05/09/2022,2022,SETIEMBRE,LUNES,6,CU-1916,CARRETERA
A-2022-09-212,V-2022-09-212-1,PIURA,PIURA,CATACAOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,23,PE-1N,CARRETERA
A-2022-09-212,V-2022-09-212-2,PIURA,PIURA,CATACAOS,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,DISTRITAL,NO,NO REGISTRA,,,NO,NO REGISTRA,,TRIMOTO PASAJERO,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,23,PE-1N,CARRETERA
A-2022-09-213,V-2022-09-213-1,CAJAMARCA,JAEN,BELLAVISTA,IDENTIFICADO,NO HABILITADO,CARGA,,,SI,VIGENTE,SOAT,INTERSEGUROS,NO,NO REGISTRA,,CAMIÓN,VOLCADURA,23/09/2022,2022,SETIEMBRE,VIERNES,6,PE-3N,CARRETERA
A-2022-09-214,V-2022-09-214-1,CAJAMARCA,CUTERVO,SOCOTA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,NO ESPECIFICA,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,TRIMOTO PASAJERO,DESPISTE,26/09/2022,2022,SETIEMBRE,LUNES,18,CA-807,CARRETERA
A-2022-09-217,V-2022-09-217-1,AMAZONAS,LUYA,SAN JERONIMO,IDENTIFICADO,NO HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,AUTOMÓVIL,CHOQUE,09/09/2022,2022,SETIEMBRE,VIERNES,22,PE-5N,CARRETERA
A-2022-09-217,V-2022-09-217-2,AMAZONAS,LUYA,SAN JERONIMO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,TRIMOTO CARGA,CHOQUE,09/09/2022,2022,SETIEMBRE,VIERNES,22,PE-5N,CARRETERA
A-2022-09-218,V-2022-09-218-1,CAJAMARCA,CELENDIN,CELENDIN,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,VOLCADURA,19/09/2022,2022,SETIEMBRE,LUNES,20,NO CORRESPONDE,JIRÓN
A-2022-09-219,V-2022-09-219-1,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,,,SI,VIGENTE,CAT,,NO CORRESPONDE,NO APLICA,,TRIMOTO PASAJERO,ATROPELLO,09/09/2022,2022,SETIEMBRE,VIERNES,8,PE-3N,CARRETERA
A-2022-09-221,V-2022-09-221-1,HUANUCO,HUANUCO,CHURUBAMBA,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,FRONTAL-IZQUIERDA,CAMIONETA RURAL,ATROPELLO,10/09/2022,2022,SETIEMBRE,SÁBADO,16,PE-18A,CARRETERA
A-2022-09-222,V-2022-09-222-1,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,,AUTOMÓVIL,DESPISTE,01/09/2022,2022,SETIEMBRE,JUEVES,3,HU-110,CARRETERA
A-2022-09-223,V-2022-09-223-1,PIURA,PIURA,PIURA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,DESPISTE,22/09/2022,2022,SETIEMBRE,JUEVES,1,NO CORRESPONDE,AVENIDA
A-2022-09-224,V-2022-09-224-1,PIURA,PIURA,CATACAOS,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO ESPECIFICA,NO REGISTRA,,CAMIÓN,CHOQUE,05/09/2022,2022,SETIEMBRE,LUNES,15,PE-1NK,CARRETERA
A-2022-09-224,V-2022-09-224-2,PIURA,PIURA,CATACAOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,CHOQUE,05/09/2022,2022,SETIEMBRE,LUNES,15,PE-1NK,CARRETERA
A-2022-09-225,V-2022-09-225-1,HUANUCO,PACHITEA,MOLINO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,18/09/2022,2022,SETIEMBRE,DOMINGO,21,HU-112,CARRETERA
A-2022-09-225,V-2022-09-225-2,HUANUCO,PACHITEA,MOLINO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,18/09/2022,2022,SETIEMBRE,DOMINGO,21,HU-112,CARRETERA
A-2022-09-226,V-2022-09-226-1,HUANUCO,HUANUCO,CHURUBAMBA,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VENCIDO,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,,AUTOMÓVIL,DESPISTE,24/09/2022,2022,SETIEMBRE,SÁBADO,21,HU-780,CARRETERA
A-2022-09-227,V-2022-09-227-1,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,DESPISTE,28/09/2022,2022,SETIEMBRE,MIÉRCOLES,19,PE-18A,CARRETERA
A-2022-09-228,V-2022-09-228-1,PIURA,SECHURA,VICE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,18/09/2022,2022,SETIEMBRE,DOMINGO,5,PE-1NK,CARRETERA
A-2022-09-228,V-2022-09-228-2,PIURA,SECHURA,VICE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,NO,NO REGISTRA,FRONTAL-IZQUIERDA,AUTOMÓVIL,CHOQUE,18/09/2022,2022,SETIEMBRE,DOMINGO,5,PE-1NK,CARRETERA
A-2022-09-229,V-2022-09-229-1,PIURA,PIURA,VEINTISEIS DE OCTUBRE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,,MOTOCICLETA,ATROPELLO,24/09/2022,2022,SETIEMBRE,SÁBADO,0,PE-1N,CARRETERA
A-2022-09-230,V-2022-09-230-1,JUNIN,YAULI,LA OROYA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,AUTOMÓVIL,DESPISTE,24/09/2022,2022,SETIEMBRE,SÁBADO,16,PE-3S,CARRETERA
A-2022-09-231,V-2022-09-231-1,JUNIN,JAUJA,SINCOS,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,04/09/2022,2022,SETIEMBRE,DOMINGO,6,PE-3SB,CARRETERA
A-2022-09-232,V-2022-09-232-1,JUNIN,TARMA,LA UNION,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,REMOLCADOR-SEMIREMOLQUE,CHOQUE,10/09/2022,2022,SETIEMBRE,SÁBADO,7,PE-3N,CARRETERA
A-2022-09-232,V-2022-09-232-2,JUNIN,TARMA,LA UNION,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,CAMIÓN,CHOQUE,10/09/2022,2022,SETIEMBRE,SÁBADO,7,PE-3N,CARRETERA
A-2022-09-233,V-2022-09-233-1,LORETO,MAYNAS,SAN JUAN BAUTISTA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,18,NO CORRESPONDE,CALLE
A-2022-09-233,V-2022-09-233-2,LORETO,MAYNAS,SAN JUAN BAUTISTA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,,MOTOCICLETA,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,18,NO CORRESPONDE,CALLE
A-2022-09-234,V-2022-09-234-1,CUSCO,ANTA,ANCAHUASI,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,06/09/2022,2022,SETIEMBRE,MARTES,4,PE-3S,CARRETERA
A-2022-09-235,V-2022-09-235-1,CUSCO,CHUMBIVILCAS,COLQUEMARCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,23,CU-119,CARRETERA
A-2022-09-235,V-2022-09-235-2,CUSCO,CHUMBIVILCAS,COLQUEMARCA,IDENTIFICADO,NO HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,SI,VIGENTE,SOAT,OTROS,SI,VIGENTE,,CAMIÓN,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,23,CU-119,CARRETERA
A-2022-09-236,V-2022-09-236-1,CUSCO,ESPINAR,OCORURO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,CRECER SEGUROS,NO CORRESPONDE,NO APLICA,,AUTOMÓVIL,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,7,PE-34J,CARRETERA
A-2022-09-236,V-2022-09-236-2,CUSCO,ESPINAR,OCORURO,IDENTIFICADO,NO HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,REMOLCADOR-SEMIREMOLQUE,CHOQUE,25/09/2022,2022,SETIEMBRE,DOMINGO,7,PE-34J,CARRETERA
A-2022-09-237,V-2022-09-237-1,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,IDENTIFICADO,HABILITADO,VEHICULO POLICIAL,PERSONAS,REGIONAL,SI,VIGENTE,SOAT,RIMAC,NO,NO REGISTRA,FRONTAL-DERECHA,CAMIONETA PICK UP,CHOQUE,01/09/2022,2022,SETIEMBRE,JUEVES,10,MD-566,CARRETERA
A-2022-09-237,V-2022-09-237-2,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,01/09/2022,2022,SETIEMBRE,JUEVES,10,MD-566,CARRETERA
A-2022-09-238,V-2022-09-238-1,JUNIN,HUANCAYO,CHILCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,AUTOMÓVIL,ATROPELLO,24/09/2022,2022,SETIEMBRE,SÁBADO,11,NO CORRESPONDE,PASAJE
A-2022-09-239,V-2022-09-239-1,JUNIN,HUANCAYO,HUAYUCACHI,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,19/09/2022,2022,SETIEMBRE,LUNES,21,NO CORRESPONDE,JIRÓN
A-2022-09-240,V-2022-09-240-1,HUANCAVELICA,HUANCAVELICA,ACORIA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,FRONTAL-DERECHA,AUTOMÓVIL,DESPISTE,11/09/2022,2022,SETIEMBRE,DOMINGO,9,HV-764,CARRETERA
A-2022-09-241,V-2022-09-241-1,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,MAPFRE,SI,VENCIDO,FRONTAL-DERECHA,AUTOMÓVIL,DESPISTE,11/09/2022,2022,SETIEMBRE,DOMINGO,15,PE-26,CARRETERA
A-2022-09-242,V-2022-09-242-1,HUANCAVELICA,HUAYTARA,PILPICHACA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,FRONTAL-IZQUIERDA,AUTOMÓVIL,DESPISTE,17/09/2022,2022,SETIEMBRE,SÁBADO,11,PE-28E,CARRETERA
